"","SampleID","pOTU002","pOTU003","pOTU001","pOTU004","pOTU005","pOTU007","pOTU009","pOTU010","pOTU006","pOTU011","pOTU008","pOTU013","pOTU012","pOTU014","pOTU015","pOTU017","pOTU020","pOTU016","pOTU022","pOTU024","pOTU018","pOTU021","pOTU019","pOTU027","pOTU028","pOTU026","pOTU023","pOTU025","pOTU031","pOTU029","pOTU033","pOTU034","pOTU030","pOTU037","pOTU040","pOTU035","pOTU038","pOTU052","pOTU032","pOTU036","pOTU039","pOTU051","pOTU042","pOTU044","pOTU041","pOTU048","pOTU047","pOTU045","pOTU054","pOTU049","pOTU046","pOTU055","pOTU068","pOTU043","pOTU056","pOTU064","pOTU109","pOTU059","pOTU057","pOTU065","pOTU050","pOTU181","pOTU060","pOTU069","pOTU130","pOTU102","pOTU142","pOTU071","pOTU058","pOTU063","pOTU066","pOTU073","pOTU053","pOTU160","pOTU062","pOTU176","pOTU136","pOTU070","pOTU061","pOTU174","pOTU169","pOTU079","pOTU067","pOTU089","pOTU095","pOTU131","pOTU075","pOTU161","pOTU140","pOTU090","pOTU138","pOTU170","pOTU084","pOTU124","pOTU072","pOTU083","pOTU077","pOTU080","pOTU093","pOTU116","pOTU180","pOTU108","pOTU074","pOTU076","pOTU086","pOTU144","pOTU166","pOTU139","pOTU157","pOTU078","pOTU163","pOTU096","pOTU087","pOTU165","pOTU081","pOTU120","pOTU179","pOTU092","pOTU105","pOTU156","pOTU172","pOTU158","pOTU111","pOTU082","pOTU085","pOTU113","pOTU164","pOTU168","pOTU106","pOTU091","pOTU098","pOTU088","pOTU122","pOTU175","pOTU162","pOTU094","pOTU117","pOTU097","pOTU125","pOTU154","pOTU123","pOTU159","pOTU100","pOTU103","pOTU112","pOTU126","pOTU099","pOTU101","pOTU150","pOTU129","pOTU128","pOTU119","pOTU148","pOTU145","pOTU137","pOTU146","pOTU107","pOTU152","pOTU141","pOTU115","pOTU132","pOTU178","pOTU133","pOTU114","pOTU177","pOTU127","pOTU121","pOTU104","pOTU167","pOTU151","pOTU155","pOTU147","pOTU135","pOTU110","Old_sample_ID","project","size_fraction_lower_threshold","size_fraction_upper_threshold","collection_date_merged","Year","Month","Day","lat","long","lat_rank","depth","water_colum","altitude","feature_v2","raw_env_v2","Salinity_V2","Temp_MG","Longhurst_province","longhurst_code","province_name","ocean","biome","OcenRegion","notus_18SrRNA","nreads_18SrRNA","picozoa_nreads","picozoa_noutus","picozoa_nreads_rarefy","Picozoa_notus_rarefy","Shannon","S.obs","S.chao1","water_colum2","depth_group"
"230","ERR10234715",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABAEOSTA_2_1_HYFJJBCXY.12BA233","Tara_Oceans",5,"20","02/12/2011",2011,12,2,14.1957,-116.7293,"0_30",40,"EPI",NA,NA,NA,34.742099,NA,"Trades - N. Pacific Tropical Gyre Province","NPTG","North Pacific Tropical gyre","Pacific","Trade wind","NPO",2730,481319,1,1,0,0,0,0,0,"SUNLIGHT","epi"
"231","ERR10234716",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABAFOSTA_2_1_HYFJJBCXY.12BA245","Tara_Oceans",5,"20","11/12/2011",2011,12,11,6.3356,-103.0399,"0_30",60,"EPI",NA,NA,NA,34.640929,NA,"Trades - N. Pacific Equatorial Countercurrent Province","PNEC","North Pacific equatorial counter current","Pacific","Trade wind","NPO",3763,540768,1,1,0,0,0,0,0,"SUNLIGHT","epi"
"232","ERR10234718",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABAHOSTA_2_1_HYFJJBCXY.12BA269","Tara_Oceans",5,"20","16/01/2012",2012,1,16,29.8103,-79.668,"0_30",40,"EPI",NA,NA,NA,36.2134,NA,"Coastal - NW Atlantic Shelves Province","NWCS","Northwest Atlantic shelves","Atlantic","Coastal","NAO",2402,473125,5,3,0,0,0,0,0,"SUNLIGHT","epi"
"233","ERR10234719",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABAIOSTA_2_1_HYFJJBCXY.12BA281","Tara_Oceans",5,"20","02/12/2011",2011,12,2,14.1853,-116.6842,"0_30",5,"SURF",NA,NA,NA,33.867133,NA,"Trades - N. Pacific Tropical Gyre Province","NPTG","North Pacific Tropical gyre","Pacific","Trade wind","NPO",1696,510414,1,1,0,0,0,0,0,"SUNLIGHT","epi"
"234","ERR10234721",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABAKOSTA_2_1_HYFJJBCXY.12BA210","Tara_Oceans",5,"20","02/02/2012",2012,2,2,39.194,-70.0499,"30_60",5,"SURF",NA,NA,NA,35.1468,NA,"Westerlies - Gulf Stream Province","GFST","Gulf Stream","Atlantic","Westerly","NAO",2091,491011,2,2,0,0,0,0,0,"SUNLIGHT","epi"
"235","ERR10234723",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABAMOSTA_2_1_HYFJJBCXY.12BA234","PRJEB24154",5,"20","01/03/2012",2012,3,1,34.0533,-49.8355,"30_60",5,"SURF",NA,NA,NA,36.423075,NA,"Westerlies - N. Atlantic Subtropical Gyral Province (West) (STGW)","NASW","Northwest Atlantic subtropical gyral","Atlantic","Westerly","NAO",2811,747897,13,4,0,0,0,0,0,"SUNLIGHT","epi"
"236","ERR10234724",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABANOSTA_2_1_HYFJJBCXY.12BA246","Tara_Oceans",5,"20","05/03/2012",2012,3,5,35.8777,-37.1969,"30_60",40,"EPI",NA,NA,NA,36.302845,NA,"Westerlies - N. Atlantic Subtropical Gyral Province (West) (STGW)","NASW","Northwest Atlantic subtropical gyral","Atlantic","Westerly","NAO",2881,651448,18,6,0,0,0,0,0,"SUNLIGHT","epi"
"237","ERR10234725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABAOOSTA_2_1_HYFJJBCXY.12BA258","Tara_Oceans",5,"20","09/03/2012",2012,3,9,36.1399,-28.9689,"30_60",5,"SURF",NA,NA,NA,36.232008,NA,"Westerlies - N. Atlantic Subtropical Gyral Province (East) (STGE)","NASE","Northeast Atlantic subtropical gyral","Atlantic","Westerly","NAO",2736,579791,7,4,0,0,0,0,0,"SUNLIGHT","epi"
"238","ERR10234726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABAPOSTA_2_1_HYFJJBCXY.12BA270","Tara_Oceans",5,"20","05/03/2012",2012,3,5,35.8641,-37.1831,"30_60",5,"SURF",NA,NA,NA,36.303117,NA,"Westerlies - N. Atlantic Subtropical Gyral Province (West) (STGW)","NASW","Northwest Atlantic subtropical gyral","Atlantic","Westerly","NAO",2280,508564,7,5,0,0,0,0,0,"SUNLIGHT","epi"
"239","ERR10234729",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABASOSTA_2_1_HYFJJBCXY.12BA211","Tara_Oceans",5,"20","18/02/2012",2012,2,18,32.9701,-66.5548,"30_60",5,"SURF",NA,NA,NA,36.573008,NA,"Westerlies - N. Atlantic Subtropical Gyral Province (West) (STGW)","NASW","Northwest Atlantic subtropical gyral","Atlantic","Westerly","NAO",2525,994601,2,2,0,0,0,0,0,"SUNLIGHT","epi"
"240","ERR10234830",1,2,0,0,15,0,0,0,0,24,20,0,0,0,0,24,0,14,0,0,0,0,0,6,0,1,0,8,0,13,4,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABHFOSTA_1_1_HYGGYBCXY.12BA326","Tara_Oceans",0.8,"20","16/04/2010",2010,4,16,-2.0465,72.1568,"0_-30",5,"SURF",NA,NA,NA,34.91215,NA,"Trades - Indian Monsoon Gyres Province","MONS","Indian monsoon gyre","Indian","Trade wind","IO",4923,423079,5713,24,140,15,2.327296325,15,15.25,"SUNLIGHT","epi"
"241","ERR10234889",1,2,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABJOOSTA_1_1_H32WHBCX2.12BA085","Tara_Oceans",5,"20","09/05/2010",2010,5,9,-21.4612,56.7654,"0_-30",120,"EPI",NA,NA,NA,35.179957,NA,"Trades - Indian S. Subtropical Gyre Province","ISSG","Indian South subtropical gyre","Indian","Trade wind","IO",6915,600674,1011,17,17,5,1.203332041,5,5.5,"SUNLIGHT","epi"
"242","ERR10234890",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABJPOSTA_1_1_H32WHBCX2.12BA002","Tara_Oceans",5,"20","11/05/2010",2010,5,11,-21.4593,54.3041,"0_-30",5,"SURF",NA,NA,NA,34.940633,NA,"Trades - Indian S. Subtropical Gyre Province","ISSG","Indian South subtropical gyre","Indian","Trade wind","IO",3485,557987,20,8,0,0,0,0,0,"SUNLIGHT","epi"
"243","ERR10234891",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABJQOSTA_1_1_H32WHBCX2.12BA014","Tara_Oceans",5,"20","21/09/2010",2010,9,21,-20.4107,-3.1775,"0_-30",5,"SURF",NA,NA,NA,36.374733,NA,"Trades - South Atlantic Gyral Province (SATG)","SATL","South Atlantic gyral","Atlantic","Trade wind","SAO",2198,478202,4,2,0,0,0,0,0,"SUNLIGHT","epi"
"244","ERR10234892",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABJROSTA_1_1_H32WHBCX2.12BA026","Tara_Oceans",5,"20","16/10/2010",2010,10,16,-20.9724,-35.2724,"0_-30",5,"SURF",NA,NA,NA,37.084467,NA,"Trades - South Atlantic Gyral Province (SATG)","SATL","South Atlantic gyral","Atlantic","Trade wind","SAO",2221,549667,0,0,0,0,0,0,0,"SUNLIGHT","epi"
"245","ERR10234893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABJSOSTA_1_1_H32WHBCX2.12BA038","Tara_Oceans",5,"20","16/10/2010",2010,10,16,-21.092,-35.417,"0_-30",150,"EPI",NA,NA,NA,36.760054,NA,"Trades - South Atlantic Gyral Province (SATG)","SATL","South Atlantic gyral","Atlantic","Trade wind","SAO",3019,535672,0,0,0,0,0,0,0,"SUNLIGHT","epi"
"246","ERR10234898",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABJYOSTA_1_1_H32WHBCX2.12BA015","Tara_Oceans",5,"20","07/09/2010",2010,9,7,-32.12,17.6987,"-30_-60",5,"SURF",NA,NA,NA,34.849892,NA,"Coastal - Benguela Current Coastal Province","BENG","Benguela current coast","Atlantic","Coastal","SAO",1260,442003,11,5,0,0,0,0,0,"SUNLIGHT","epi"
"247","ERR10234899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABJZOSTA_1_1_H32WHBCX2.12BA027","Tara_Oceans",5,"20","04/11/2010",2010,11,4,-30.2163,-43.275,"-30_-60",5,"SURF",NA,NA,NA,36.323142,NA,"Trades - South Atlantic Gyral Province (SATG)","SATL","South Atlantic gyral","Atlantic","Trade wind","SAO",2481,544534,26,6,0,0,0,0,0,"SUNLIGHT","epi"
"248","ERR10234923",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABKZOSTA_1_1_H32WHBCX2.12BA054","Tara_Oceans",5,"20","12/03/2011",2011,3,12,-34.0614,-73.1066,"-30_-60",5,"SURF",NA,NA,NA,34.295417,NA,"Coastal - Chile-Peru Current Coastal Province","CHIL",NA,"Pacific","Coastal","SPO",775,429752,0,0,0,0,0,0,0,"SUNLIGHT","epi"
"249","ERR10234926",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABLDOSTA_1_1_H32WHBCX2.12BA007","Tara_Oceans",5,"20","25/05/2010",2010,5,25,-13.0655,46.9692,"0_-30",5,"SURF",NA,NA,NA,34.932975,NA,"Coastal - E. Africa Coastal Province","EAFR","East African coast","Indian","Coastal","IO",3444,976789,26,4,0,0,0,0,0,"SUNLIGHT","epi"
"250","ERR10234927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABLEOSTA_1_1_H32WHBCX2.12BA019","Tara_Oceans",5,"20","29/06/2010",2010,6,29,-17.4962,42.2173,"0_-30",5,"SURF",NA,NA,NA,99999,NA,"Coastal - E. Africa Coastal Province","EAFR","East African coast","Indian","Coastal","IO",4027,427121,12,9,0,0,0,0,0,"SUNLIGHT","epi"
"251","ERR10234928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABLFOSTA_1_1_H32WHBCX2.12BA031","Tara_Oceans",5,"20","25/02/2011",2011,2,25,-34.173,-73.0814,"-30_-60",5,"SURF",NA,NA,NA,34.380467,NA,"Coastal - Chile-Peru Current Coastal Province","CHIL",NA,"Pacific","Coastal","SPO",1430,498755,0,0,0,0,0,0,0,"SUNLIGHT","epi"
"252","ERR10234930",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BZM_ABLHOSTA_1_1_H32WHBCX2.12BA055","Tara_Oceans",5,"20","02/12/2010",2010,12,2,-44.5838,-52.1952,"-30_-60",35,"EPI",NA,NA,NA,34.73375,NA,"Westerlies - S. Subtropical Convergence Province","SSTC","South subtropical convergence","Antarctic","Westerly","SO",1955,562844,7,4,0,0,0,0,0,"SUNLIGHT","epi"
