Sample_number,SampleID,bio_project,bioSampleID,seqtech,latitude,longitude,envgroup,Ocean,lat_rank,Longhurst_province,depth,ocean_water_column_depth,sunlit_dark_ocean,size_fraction_lower_threshold,size_fraction_upper_threshold,plankton_size_fraction,notus,nreads,picozoa_nreads,picozoa_noutus
11030,ERR2220519,PRJEB23785,SAMEA104416480,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,378,38118,431,6
11112,ERR2220466,PRJEB23785,SAMEA104416427,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,543,40030,476,14
11185,ERR2220504,PRJEB23785,SAMEA104416465,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,323,42996,533,8
11271,ERR2220549,PRJEB23785,SAMEA104416512,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,348,38417,500,9
11322,ERR2220540,PRJEB23785,SAMEA104416502,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,348,33288,447,9
11326,ERR2220416,PRJEB23785,SAMEA104416377,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,344,39427,530,9
11341,ERR2220518,PRJEB23785,SAMEA104416479,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,434,47947,651,7
11405,ERR2220388,PRJEB23785,SAMEA104416349,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,234,31233,442,8
11417,ERR2220495,PRJEB23785,SAMEA104416456,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,388,35440,504,8
11520,ERR2220399,PRJEB23785,SAMEA104416360,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,575,43161,663,15
11620,ERR2220445,PRJEB23785,SAMEA104416406,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,637,42747,703,14
11626,ERR2220538,PRJEB23785,SAMEA104416500,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,262,38853,644,9
11632,ERR2220559,PRJEB23785,SAMEA104416522,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,486,44510,741,14
11633,ERR2220396,PRJEB23785,SAMEA104416357,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,363,44438,740,10
11686,ERR2220397,PRJEB23785,SAMEA104416358,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,332,36707,644,9
11691,ERR2220542,PRJEB23785,SAMEA104416504,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,785,46353,815,17
11721,ERR2220435,PRJEB23785,SAMEA104416396,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,716,46132,842,14
11722,ERR2220541,PRJEB23785,SAMEA104416503,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,733,46351,846,15
11737,ERR2220550,PRJEB23785,SAMEA104416513,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,722,53149,987,16
11750,ERR2220417,PRJEB23785,SAMEA104416378,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,641,48911,919,15
11759,ERR2220513,PRJEB23785,SAMEA104416474,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,409,47176,895,9
11835,ERR2220539,PRJEB23785,SAMEA104416501,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,354,50934,1060,10
11865,ERR2220456,PRJEB23785,SAMEA104416417,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,647,40288,865,13
11867,ERR2220426,PRJEB23785,SAMEA104416387,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,704,45722,982,15
11882,ERR2220394,PRJEB23785,SAMEA104416355,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,337,39893,869,9
11929,ERR2220569,PRJEB23785,SAMEA104416532,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,499,49457,1126,10
11938,ERR2220446,PRJEB23785,SAMEA104416407,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,691,42726,984,14
11973,ERR2220387,PRJEB23785,SAMEA104416348,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,225,31643,760,8
12010,ERR2220570,PRJEB23785,SAMEA104416533,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,647,49985,1288,12
12040,ERR2220568,PRJEB23785,SAMEA104416531,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,410,47477,1277,10
12045,ERR2220561,PRJEB23785,SAMEA104416524,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,535,37756,1029,12
12048,ERR2220395,PRJEB23785,SAMEA104416356,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,353,43843,1201,9
12085,ERR2220560,PRJEB23785,SAMEA104416523,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,526,51143,1472,13
12093,ERR2220406,PRJEB23785,SAMEA104416367,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,312,35353,1035,9
12129,ERR2220415,PRJEB23785,SAMEA104416376,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,294,38729,1184,10
12148,ERR2220408,PRJEB23785,SAMEA104416369,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,554,55430,1734,16
12152,ERR2220494,PRJEB23785,SAMEA104416455,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,334,39518,1248,9
12195,ERR2220548,PRJEB23785,SAMEA104416511,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,313,43112,1466,10
12207,ERR2220512,PRJEB23785,SAMEA104416473,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,356,46779,1606,10
12237,ERR2220457,PRJEB23785,SAMEA104416418,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,750,47291,1691,19
12366,ERR2220407,PRJEB23785,SAMEA104416368,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,378,41504,1974,10
12432,ERR2220514,PRJEB23785,SAMEA104416475,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,592,50689,2811,11
12445,ERR2220530,PRJEB23785,SAMEA104416491,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,339,45484,2714,10
12452,ERR2220558,PRJEB23785,SAMEA104416521,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,530,41171,2543,13
12484,ERR2220557,PRJEB23785,SAMEA104416520,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,470,40117,2937,13
12493,ERR2220531,PRJEB23785,SAMEA104416492,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,418,46923,3682,10
12558,ERR2220503,PRJEB23785,SAMEA104416464,illumina,-68.243,-67.57,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,picoplankton,343,41423,7998,10
7133,ERR2220490,PRJEB23785,SAMEA104416451,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,515,50092,39,5
7846,ERR2220468,PRJEB23785,SAMEA104416429,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,335,52533,90,7
7871,ERR2220481,PRJEB23785,SAMEA104416442,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,536,43653,76,9
8597,ERR2220489,PRJEB23785,SAMEA104416450,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,293,52422,158,6
8827,ERR2220508,PRJEB23785,SAMEA104416469,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,572,50892,180,10
8865,ERR2220480,PRJEB23785,SAMEA104416441,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,302,55860,203,8
8940,ERR2220428,PRJEB23785,SAMEA104416389,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,360,41450,157,9
9096,ERR2220401,PRJEB23785,SAMEA104416362,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,307,45136,187,8
9282,ERR2220499,PRJEB23785,SAMEA104416460,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,808,43633,202,10
9309,ERR2220436,PRJEB23785,SAMEA104416397,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,353,47105,222,9
9336,ERR2220479,PRJEB23785,SAMEA104416440,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,309,52076,248,8
9458,ERR2220467,PRJEB23785,SAMEA104416428,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,370,51912,262,10
9495,ERR2220488,PRJEB23785,SAMEA104416449,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,281,50199,257,8
9670,ERR2220402,PRJEB23785,SAMEA104416363,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,474,44606,250,9
9686,ERR2220437,PRJEB23785,SAMEA104416398,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,389,39799,225,9
9711,ERR2220458,PRJEB23785,SAMEA104416419,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,340,43768,251,10
9853,ERR2220448,PRJEB23785,SAMEA104416409,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,400,49438,304,9
10240,ERR2220459,PRJEB23785,SAMEA104416420,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,390,46339,346,9
10293,ERR2220447,PRJEB23785,SAMEA104416408,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,320,33546,259,9
10397,ERR2220427,PRJEB23785,SAMEA104416388,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,580,55129,446,12
11039,ERR2230896,PRJEB23785,SAMEA104416507,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,537,28491,323,14
11044,ERR2220571,PRJEB23785,SAMEA104416534,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,416,49644,564,9
11129,ERR2220419,PRJEB23785,SAMEA104416380,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,332,36232,434,9
11159,ERR2220535,PRJEB23785,SAMEA104416496,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,759,52392,638,16
11349,ERR2220400,PRJEB23785,SAMEA104416361,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,352,45187,617,9
11451,ERR2220572,PRJEB23785,SAMEA104416535,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,403,42019,612,8
11635,ERR2220553,PRJEB23785,SAMEA104416516,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,782,50176,837,14
11636,ERR2220418,PRJEB23785,SAMEA104416379,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,315,38933,650,10
11714,ERR2220411,PRJEB23785,SAMEA104416372,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,676,51706,937,14
11834,ERR2220420,PRJEB23785,SAMEA104416381,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,508,43056,895,11
11873,ERR2220469,PRJEB23785,SAMEA104416430,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,547,32058,693,13
11891,ERR2220544,PRJEB23785,SAMEA104416506,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,310,32618,715,9
11899,ERR2220507,PRJEB23785,SAMEA104416468,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,354,49071,1080,9
11911,ERR2220429,PRJEB23785,SAMEA104416390,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,720,47249,1050,15
11913,ERR2220552,PRJEB23785,SAMEA104416515,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,331,32463,723,11
11925,ERR2220516,PRJEB23785,SAMEA104416477,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,447,52072,1177,8
11934,ERR2220449,PRJEB23785,SAMEA104416410,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,665,49334,1132,15
11978,ERR2220438,PRJEB23785,SAMEA104416399,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,626,43717,1061,14
11984,ERR2220460,PRJEB23785,SAMEA104416421,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,649,42319,1044,15
12114,ERR2220573,PRJEB23785,SAMEA104416536,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,532,45357,1359,12
12136,ERR2220389,PRJEB23785,SAMEA104416350,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,268,35038,1076,9
12180,ERR2220410,PRJEB23785,SAMEA104416371,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,337,38732,1279,9
12216,ERR2220551,PRJEB23785,SAMEA104416514,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,268,34774,1206,9
12255,ERR2220498,PRJEB23785,SAMEA104416459,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,399,52396,1939,8
12325,ERR2220390,PRJEB23785,SAMEA104416351,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,251,37251,1618,9
12329,ERR2220497,PRJEB23785,SAMEA104416458,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,330,37304,1636,8
12409,ERR2220517,PRJEB23785,SAMEA104416478,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,696,45913,2381,14
12413,ERR2220409,PRJEB23785,SAMEA104416370,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,330,37044,1951,10
12459,ERR2220543,PRJEB23785,SAMEA104416505,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,300,33549,2135,12
12478,ERR2220515,PRJEB23785,SAMEA104416476,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,384,46037,3220,10
12495,ERR2220533,PRJEB23785,SAMEA104416494,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,312,42538,3514,9
12518,ERR2220534,PRJEB23785,SAMEA104416495,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,399,39424,3587,10
12522,ERR2220562,PRJEB23785,SAMEA104416525,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,521,37286,3644,16
12527,ERR2220564,PRJEB23785,SAMEA104416527,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,410,41263,4337,15
12540,ERR2220506,PRJEB23785,SAMEA104416467,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,346,51986,5785,12
12547,ERR2220563,PRJEB23785,SAMEA104416526,illumina,-68.141,-67.589,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,picoplankton,407,42321,5381,12
8393,ERR2220523,PRJEB23785,SAMEA104416484,illumina,-68.14,-67.747,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,624,43885,115,7
11212,ERR2220521,PRJEB23785,SAMEA104416482,illumina,-68.14,-67.747,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,268,33804,426,8
11745,ERR2220522,PRJEB23785,SAMEA104416483,illumina,-68.14,-67.747,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,picoplankton,339,38713,724,8
9065,ERR2220526,PRJEB23785,SAMEA104416487,illumina,-68.095,-67.875,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,630,46042,187,8
10665,ERR2220524,PRJEB23785,SAMEA104416485,illumina,-68.095,-67.875,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,NA,346,45353,420,9
11641,ERR2220525,PRJEB23785,SAMEA104416486,illumina,-68.095,-67.875,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,picoplankton,400,40413,678,9
2932,ERR2338167,PRJEB25141,SAMEA104614276,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,195,49668,28,3
2933,ERR2338159,PRJEB25141,SAMEA104614268,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,275,18986,9,1
2935,ERR2338166,PRJEB25141,SAMEA104614275,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,412,72978,5,3
2936,ERR2338161,PRJEB25141,SAMEA104614270,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,181,25734,4,1
2937,ERR2338163,PRJEB25141,SAMEA104614272,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,102,9422,2,1
2938,ERR2338158,PRJEB25141,SAMEA104614267,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,260,77331,2,2
2939,ERR2338164,PRJEB25141,SAMEA104614273,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,332,92489,2,1
2940,ERR2338160,PRJEB25141,SAMEA104614269,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,344,115798,2,2
2944,ERR2338165,PRJEB25141,SAMEA104614274,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,191,14711,1,1
2945,ERR2338157,PRJEB25141,SAMEA104614266,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,86,17603,1,1
2946,ERR2338162,PRJEB25141,SAMEA104614271,illumina,-67.949,-6.658,marine_ice,SO,60-90S,Polar - Austral Polar Province,NA,not_applicable,not_applicable,NA,NA,NA,262,106705,1,1
9940,ERR2338168,PRJEB25141,SAMEA104614277,illumina,-67.949,-6.658,marine_water,SO,60-90S,Polar - Austral Polar Province,NA,NA,sunlit ,NA,NA,picoplankton,171,30932,199,5
2900,ERR2338154,PRJEB25141,SAMEA104614263,illumina,-67.466,-0.021,marine_ice,SO,60-90S,Polar - Antarctic Province,NA,not_applicable,not_applicable,NA,NA,NA,177,59200,0,0
2917,ERR2338153,PRJEB25141,SAMEA104614262,illumina,-67.466,-0.021,marine_ice,SO,60-90S,Polar - Antarctic Province,NA,not_applicable,not_applicable,NA,NA,NA,351,96323,7,3
2918,ERR2338155,PRJEB25141,SAMEA104614264,illumina,-67.466,-0.021,marine_ice,SO,60-90S,Polar - Antarctic Province,NA,not_applicable,not_applicable,NA,NA,NA,357,67020,7,1
6497,ERR2338156,PRJEB25141,SAMEA104614265,illumina,-67.466,-0.021,marine_water,SO,60-90S,Polar - Antarctic Province,NA,NA,sunlit ,NA,NA,picoplankton,414,73213,16,5
2901,ERR2338188,PRJEB25141,SAMEA104614297,illumina,-67.19,-23.042,marine_ice,SO,60-90S,Polar - Antarctic Province,NA,not_applicable,not_applicable,NA,NA,NA,388,28134,172,9
2902,ERR2338186,PRJEB25141,SAMEA104614295,illumina,-67.19,-23.042,marine_ice,SO,60-90S,Polar - Antarctic Province,NA,not_applicable,not_applicable,NA,NA,NA,545,76676,161,10
2903,ERR2338179,PRJEB25141,SAMEA104614288,illumina,-67.19,-23.042,marine_ice,SO,60-90S,Polar - Antarctic Province,NA,not_applicable,not_applicable,NA,NA,NA,385,63798,101,8
2904,ERR2338178,PRJEB25141,SAMEA104614287,illumina,-67.19,-23.042,marine_ice,SO,60-90S,Polar - Antarctic Province,NA,not_applicable,not_applicable,NA,NA,NA,347,50436,100,8
